Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error ,Prob meas0 prep1 ,Prob meas1 prep0 ,Readout length (ns),ID error ,√x (sx) error ,Pauli-X error ,CNOT error ,Gate time (ns)
19,88.9770262000805,116.11752034527017,5.103561014446946,-0.30767726357166375,0.0030000000000000027,0.005600000000000049,0.0004,864,0.0002722521340588675,0.0002722521340588675,0.0002722521340588675,19_18:0.007682721279473337; 19_20:0.007090928827497955,19_18:369.77777777777777; 19_20:348.4444444444444
20,88.6717693011954,139.72199176979555,4.901744538759632,-0.30965126429066386,0.005400000000000071,0.0092,0.0016000000000000458,864,0.0002981724540985581,0.0002981724540985581,0.0002981724540985581,20_33:0.011387710464358575; 20_19:0.007090928827497955; 20_21:0.016862596559722887,20_33:398.2222222222222; 20_19:384; 20_21:810.6666666666666
21,99.94877788660112,85.57620003228664,5.039699796957747,-0.30738868303838573,0.009099999999999997,0.016,0.0021999999999999797,864,0.0003667150838275867,0.0003667150838275867,0.0003667150838275867,21_22:0.012880465885455855; 21_20:0.016862596559722887,21_22:590.2222222222222; 21_20:846.2222222222222
22,77.20676439220155,42.54606501611942,4.97937352748085,-0.3007606990566065,0.030999999999999917,0.0186,0.043399999999999994,864,0.0002756450470667249,0.0002756450470667249,0.0002756450470667249,22_15:0.020031134893107122; 22_21:0.012880465885455855; 22_23:0.009877443207158526,22_15:789.3333333333333; 22_21:625.7777777777777; 22_23:583.1111111111111
23,59.438832019698715,100.9337424038369,5.033420697419064,-0.30850743625038823,0.009099999999999997,0.0128,0.00539999999999996,864,0.00040162604483598397,0.00040162604483598397,0.00040162604483598397,23_22:0.009877443207158526; 23_24:0.010359140178165277,23_22:547.5555555555555; 23_24:846.2222222222222
24,129.5389667027612,137.6317347225841,4.765771375326968,-0.3039795897213478,0.04590000000000005,0.051,0.04079999999999995,864,0.002449565929389658,0.002449565929389658,0.002449565929389658,24_34:0.011463044413192541; 24_23:0.010359140178165277; 24_25:0.008741033826061978,24_34:952.8888888888888; 24_23:881.7777777777777; 24_25:455.1111111111111
25,120.89099817405298,166.99614211537917,4.86993687663069,-0.31089073568669756,0.010599999999999943,0.0112,0.010000000000000009,864,0.00034063554579738943,0.00034063554579738943,0.00034063554579738943,25_26:0.006777469428697086; 25_24:0.008741033826061978,25_26:462.2222222222222; 25_24:419.55555555555554
26,79.93591959562292,88.14976033030901,4.999012633051592,-0.3088567882219281,0.0040000000000000036,0.00660000000000005,0.0014,864,0.00018631572728912359,0.00018631572728912359,0.00018631572728912359,26_25:0.006777469428697086; 26_27:0.012190801084106612; 26_16:0.008976854477230456,26_25:426.66666666666663; 26_27:384; 26_16:312.88888888888886
27,84.1679163926109,19.363736238300064,5.076921632085946,-0.3069337128568016,0.08939999999999992,0.09619999999999995,0.0826,864,0.00043442488835924417,0.00043442488835924417,0.00043442488835924417,27_28:0.01824084878602425; 27_26:0.012190801084106612,27_28:1009.7777777777777; 27_26:348.4444444444444
28,70.24563345820906,70.10594541040642,5.198297150621621,-0.3057759252316791,0.0035000000000000586,0.0041999999999999815,0.0028,864,0.00022144097139047524,0.00022144097139047524,0.00022144097139047524,28_35:0.015905745568409208; 28_27:0.01824084878602425; 28_29:0.02256880917240997,28_35:1123.5555555555554; 28_27:1045.3333333333333; 28_29:412.4444444444444
29,23.293797892706923,17.591806409574932,4.993951252698222,-0.3075721064832986,0.07269999999999999,0.0714,0.07399999999999995,864,0.0016964845177404415,0.0016964845177404415,0.0016964845177404415,29_30:0.016706284649720488; 29_28:0.02256880917240997,29_30:568.8888888888889; 29_28:448
30,144.99773263983457,158.08758851612004,5.083417923782975,-0.3070760019217457,0.0040000000000000036,0.007199999999999984,0.0008,864,0.0004612535251080219,0.0004612535251080219,0.0004612535251080219,30_31:0.010217031134786392; 30_29:0.016706284649720488; 30_17:0.019535585197296923,30_31:469.3333333333333; 30_29:604.4444444444445; 30_17:419.55555555555554
31,107.400291425011,77.92277374919786,5.129466911642709,-0.3065579252597308,0.0026000000000000467,0.0046000000000000485,0.0006,864,0.00025314786476254126,0.00025314786476254126,0.00025314786476254126,31_30:0.010217031134786392; 31_32:0.007128637086928763,31_30:433.77777777777777; 31_32:362.66666666666663
32,116.50617274385056,27.597090121846517,5.204086881649337,-0.3041309573496946,0.0032999999999999696,0.005199999999999982,0.0014,864,0.00025006462663711143,0.00025006462663711143,0.00025006462663711143,32_36:0.016814554409183807; 32_31:0.007128637086928763,32_36:320; 32_31:327.1111111111111
33,96.58395032494184,67.91773677272997,4.952830275924399,-0.3093751318051184,0.019500000000000073,0.0202,0.01880000000000004,864,0.00023780670081507453,0.00023780670081507453,0.00023780670081507453,33_39:0.011097005250758435; 33_20:0.011387710464358575,33_39:448; 33_20:362.66666666666663
34,91.89837535276807,144.5960605461369,4.936782659792377,-0.30923195849548657,0.01100000000000001,0.0124,0.009600000000000053,864,0.0001854841710850097,0.0001854841710850097,0.0001854841710850097,34_43:0.00771371730140713; 34_24:0.011463044413192541,34_43:483.55555555555554; 34_24:917.3333333333333
35,29.56379166297396,14.97607516134316,5.074201988913397,-0.30720945836840075,0.005199999999999982,0.006,0.0043999999999999595,864,0.0002733712725129776,0.0002733712725129776,0.0002733712725129776,35_28:0.015905745568409208; 35_47:0.007913308450346629,35_28:1088; 35_47:376.88888888888886
36,92.73193278203716,145.66459183020467,5.1020467614691505,-0.30593300055458156,0.0050000000000000044,0.0058,0.0041999999999999815,864,0.0005564279121809016,0.0005564279121809016,0.0005564279121809016,36_32:0.016814554409183807; 36_51:0.012901278774699015,36_32:355.55555555555554; 36_51:433.77777777777777
37,71.63888181465721,73.47874965287998,5.168262323605638,-0.3022234513563686,0.030100000000000016,0.03720000000000001,0.023,864,0.0010019291279720099,0.0010019291279720099,0.0010019291279720099,37_52:0.025261071467497065; 37_38:0.012547779434153083,37_52:1016.8888888888888; 37_38:462.2222222222222
38,69.57298376451264,129.90561146209097,5.1058805547560056,-0.307534499214152,0.01100000000000001,0.014,0.008000000000000007,864,0.00025824884436456073,0.00025824884436456073,0.00025824884436456073,38_39:0.009297401823791546; 38_37:0.012547779434153083,38_39:483.55555555555554; 38_37:426.66666666666663
39,98.4998105512101,110.85314165497604,5.017989800657754,-0.30838240630582325,0.06899999999999995,0.124,0.014,864,0.0003186680661143438,0.0003186680661143438,0.0003186680661143438,39_33:0.011097005250758435; 39_40:0.018614676861862522; 39_38:0.009297401823791546,39_33:412.4444444444444; 39_40:647.1111111111111; 39_38:519.1111111111111
40,56.24460319375474,15.83263025005891,5.162767232812889,-0.3061284120310263,0.06580000000000008,0.05620000000000003,0.0754,864,0.00025663164809750037,0.00025663164809750037,0.00025663164809750037,40_39:0.018614676861862522; 40_41:0.007706373116890264,40_39:611.5555555555555; 40_41:320
41,96.22257040972433,43.19102272663014,5.093106379709363,-0.3077539293316023,0.08499999999999996,0.08699999999999997,0.083,864,0.000335154443590737,0.000335154443590737,0.000335154443590737,41_42:0.00893199671563627; 41_53:0.016991205432506568; 41_40:0.007706373116890264,41_42:583.1111111111111; 41_53:341.3333333333333; 41_40:355.55555555555554
42,133.03432217939064,258.4543362435873,4.9254571401253076,-0.3093833327647802,0.013700000000000045,0.0174,0.010000000000000009,864,0.00023155951014641616,0.00023155951014641616,0.00023155951014641616,42_41:0.00893199671563627; 42_43:0.008122323716560603,42_41:618.6666666666666; 42_43:512
43,130.9354446274263,107.5961206311599,5.033291902758251,-0.30812163399277603,0.01990000000000003,0.002,0.037799999999999945,864,0.00022265269750303896,0.00022265269750303896,0.00022265269750303896,43_34:0.00771371730140713; 43_44:0.006563336433303757; 43_42:0.008122323716560603,43_34:519.1111111111111; 43_44:440.88888888888886; 43_42:547.5555555555555
44,113.92378726822315,147.6800741580369,5.116094580704753,-0.30752945953794597,0.0039000000000000146,0.0062,0.0016000000000000458,864,0.0001942105158795399,0.0001942105158795399,0.0001942105158795399,44_45:0.01328104207861966; 44_43:0.006563336433303757,44_45:1073.7777777777778; 44_43:405.3333333333333
45,125.63151160181525,155.53579382683606,4.87983337664669,-0.3094797354091463,0.056599999999999984,0.0688,0.044399999999999995,864,0.00021573225480316023,0.00021573225480316023,0.00021573225480316023,45_54:0.040427824288444464; 45_44:0.01328104207861966; 45_46:0.011324861516460533,45_54:583.1111111111111; 45_44:1109.3333333333333; 45_46:867.5555555555555
46,68.87624198620817,146.02176441313512,5.145035556464499,-0.3065782732555297,0.009600000000000053,0.018399999999999972,0.0008,864,0.0007800691888664686,0.0007800691888664686,0.0007800691888664686,46_47:0.021794157901753153; 46_45:0.011324861516460533,46_47:910.2222222222222; 46_45:832
47,71.17711787862484,26.748588332947755,5.0012361446344,-0.30884875094082886,0.010199999999999987,0.014399999999999968,0.006,864,0.0002820672015869387,0.0002820672015869387,0.0002820672015869387,47_35:0.007913308450346629; 47_46:0.021794157901753153; 47_48:0.007777413389852245,47_35:412.4444444444444; 47_46:945.7777777777777; 47_48:341.3333333333333
48,113.12108947258815,144.53017698980037,4.934006913467894,-0.3089989282867853,0.016899999999999915,0.0166,0.017199999999999993,864,0.00017810806468857688,0.00017810806468857688,0.00017810806468857688,48_49:0.012624232113640471; 48_47:0.007777413389852245,48_49:1009.7777777777777; 48_47:376.88888888888886
49,79.34441424813856,50.9264891022583,5.11639580641448,-0.30700699083717237,0.005199999999999982,0.0084,0.0020000000000000018,864,0.0002667100637211371,0.0002667100637211371,0.0002667100637211371,49_50:0.01580544380902038; 49_48:0.012624232113640471; 49_55:0.007326064217412859,49_50:497.77777777777777; 49_48:974.2222222222222; 49_55:448
50,147.30536269537126,182.1162174762191,5.017454279996375,-0.3079540193872281,0.01419999999999999,0.02400000000000002,0.0044,864,0.0006236049049311786,0.0006236049049311786,0.0006236049049311786,50_51:0.011759650691954754; 50_49:0.01580544380902038,50_51:348.4444444444444; 50_49:462.2222222222222
51,87.31623822263113,83.63609862775581,5.208807957772815,-0.30445864317448784,0.0016000000000000458,0.0028000000000000247,0.0004,864,0.00022827646545662696,0.00022827646545662696,0.00022827646545662696,51_50:0.011759650691954754; 51_36:0.012901278774699015,51_50:312.88888888888886; 51_36:398.2222222222222
52,73.03349506269254,70.68251315076579,5.015731050002847,-0.30785147718975536,0.025399999999999978,0.0154,0.03539999999999999,864,0.00029211460918023404,0.00029211460918023404,0.00029211460918023404,52_56:0.012832604265897246; 52_37:0.025261071467497065,52_56:561.7777777777777; 52_37:981.3333333333333
53,71.04346592461197,16.41034309356303,5.047969920264769,-0.3070489609695092,0.05899999999999994,0.0494,0.0686,864,0.0011624278515957613,0.0011624278515957613,0.0011624278515957613,53_60:0.016070327324344214; 53_41:0.016991205432506568,53_60:384; 53_41:376.88888888888886
54,101.09174025669098,117.46391596229164,5.024000526658806,-0.30335127050891586,0.014000000000000012,0.019,0.009000000000000008,864,0.0002284087990687199,0.0002284087990687199,0.0002284087990687199,54_45:0.040427824288444464; 54_64:0.010497163527965703,54_45:547.5555555555555; 54_64:376.88888888888886
55,90.26974115399905,149.71357416437752,5.197501819145042,-0.30555956352736313,0.0024999999999999467,0.0046,0.00039999999999995595,864,0.00021290705410866153,0.00021290705410866153,0.00021290705410866153,55_68:0.010379660703996152; 55_49:0.007326064217412859,55_68:469.3333333333333; 55_49:483.55555555555554
56,60.67580487995721,95.2550274222736,5.1880484437920815,-0.3056438737796564,0.0035000000000000586,0.0054,0.0016000000000000458,864,0.00029657980294183427,0.00029657980294183427,0.00029657980294183427,56_52:0.012832604265897246; 56_57:0.010015601686619302,56_52:526.2222222222222; 56_57:419.55555555555554
57,83.56387344548517,53.63134861091639,5.093312209882435,-0.30620818167343905,0.007500000000000062,0.01100000000000001,0.004,864,0.00023810499961415268,0.00023810499961415268,0.00023810499961415268,57_56:0.010015601686619302; 57_58:0.008713859466687957,57_56:384; 57_58:398.2222222222222
58,99.84736120070792,93.52751089820318,4.964945151521453,-0.3094118853548893,0.0393,0.042,0.036599999999999966,864,0.00020168795406331854,0.00020168795406331854,0.00020168795406331854,58_71:0.041571267806293; 58_59:0.007839926164406291; 58_57:0.008713859466687957,58_71:625.7777777777777; 58_59:526.2222222222222; 58_57:433.77777777777777
59,92.78018478214892,92.14609195958111,5.019143914795685,-0.30794025911853606,0.013800000000000034,0.019199999999999995,0.0084,864,0.00022733674814292046,0.00022733674814292046,0.00022733674814292046,59_60:0.008465307253506416; 59_58:0.007839926164406291,59_60:440.88888888888886; 59_58:490.66666666666663
60,88.58480117348171,50.90043482114621,5.141190462174336,-0.3060499548771474,0.01419999999999999,0.0154,0.013000000000000012,864,0.0003069102863855656,0.0003069102863855656,0.0003069102863855656,60_61:0.01510200675501358; 60_59:0.008465307253506416; 60_53:0.016070327324344214,60_61:426.66666666666663; 60_59:405.3333333333333; 60_53:419.55555555555554
61,102.53377290833096,175.8436324656608,4.875149002972647,-0.3100971621179034,0.0514,0.054200000000000026,0.0486,864,0.00039900075554333633,0.00039900075554333633,0.00039900075554333633,61_60:0.01510200675501358; 61_62:0.012752245475870339,61_60:462.2222222222222; 61_62:526.2222222222222
62,127.00618244943877,130.1755737732252,4.961123475310761,-0.30930613309477684,0.009700000000000042,0.0094,0.010000000000000009,864,0.0002211991440341189,0.0002211991440341189,0.0002211991440341189,62_61:0.012752245475870339; 62_63:0.009033753338145045; 62_72:0.009994372095502024,62_61:561.7777777777777; 62_63:512; 62_72:376.88888888888886
63,104.13624805020123,85.23684610242718,5.044558121535764,-0.3079821674671736,0.02969999999999995,0.025599999999999956,0.0338,864,0.0003853687528109409,0.0003853687528109409,0.0003853687528109409,63_62:0.009033753338145045; 63_64:0.008295047453752008,63_62:547.5555555555555; 63_64:440.88888888888886
64,105.42159743119566,80.78734300649184,5.258159916921441,-0.3050527221222802,0.027900000000000036,0.02859999999999996,0.0272,864,0.00028526769035101113,0.00028526769035101113,0.00028526769035101113,64_65:0.012771322537880048; 64_63:0.008295047453752008; 64_54:0.010497163527965703,64_65:853.3333333333333; 64_63:405.3333333333333; 64_54:341.3333333333333
65,79.18803843684502,112.83328775468956,5.101031002492656,-0.30611470411038466,0.0030000000000000027,0.005800000000000027,0.0002,864,0.00023254783191908694,0.00023254783191908694,0.00023254783191908694,65_66:0.013682872288876852; 65_64:0.012771322537880048,65_66:682.6666666666666; 65_64:817.7777777777777
66,86.01161619445146,65.21936617721727,5.234417369838476,-0.2945840383010508,0.01990000000000003,0.0288,0.01100000000000001,864,0.002335208176929538,0.002335208176929538,0.002335208176929538,66_65:0.013682872288876852; 66_67:0.03622102669576924; 66_73:0.04706479381087211,66_65:718.2222222222222; 66_67:888.8888888888888; 66_73:504.88888888888886
67,110.31106261303589,122.0213861688626,4.912028229175319,-0.30057642682641206,0.07340000000000002,0.0858,0.061000000000000054,864,0.00029946505446690327,0.00029946505446690327,0.00029946505446690327,67_66:0.03622102669576924; 67_68:0.009053447860441266,67_66:924.4444444444443; 67_68:412.4444444444444
68,68.67105421985153,64.82618574714189,5.135555424146773,-0.3044810227605211,0.010099999999999998,0.007199999999999984,0.013,864,0.00021925820381200276,0.00021925820381200276,0.00021925820381200276,68_69:0.007025538283152222; 68_55:0.010379660703996152; 68_67:0.009053447860441266,68_69:440.88888888888886; 68_55:433.77777777777777; 68_67:376.88888888888886
69,115.11656343889692,177.87401229107962,4.943763859879029,-0.3082766634191307,0.005800000000000027,0.008600000000000052,0.003,864,0.0003028839906560798,0.0003028839906560798,0.0003028839906560798,69_68:0.007025538283152222; 69_70:0.007597038185208321,69_68:476.4444444444444; 69_70:369.77777777777777
70,136.44689996483956,89.92618070101287,5.154618029495797,-0.3050649757638921,0.00649999999999995,0.008,0.0050000000000000044,864,0.00021792825962559166,0.00021792825962559166,0.00021792825962559166,70_69:0.007597038185208321; 70_74:0.020481654889146134,70_69:334.22222222222223; 70_74:817.7777777777777
71,45.82002390009611,124.3436083078121,5.118823565663832,-0.3156798535153351,0.07580000000000009,0.0734,0.07820000000000005,864,0.00048001236783338976,0.00048001236783338976,0.00048001236783338976,71_58:0.041571267806293; 71_77:0.012733947019722774,71_58:590.2222222222222; 71_77:462.2222222222222
72,97.35657289813702,38.238782920401384,5.144636944254983,-0.30589854542716594,0.010399999999999965,0.016199999999999992,0.0046,864,0.0005624212875190667,0.0005624212875190667,0.0005624212875190667,72_81:0.007856570369239896; 72_62:0.009994372095502024,72_81:369.77777777777777; 72_62:341.3333333333333
73,88.13380392207671,133.39921744666373,5.018903058635554,-0.30804648795769424,0.0020000000000000018,0.0034,0.0006000000000000449,864,0.0001676677777023549,0.0001676677777023549,0.0001676677777023549,73_85:0.00809255584829649; 73_66:0.04706479381087211,73_85:462.2222222222222; 73_66:540.4444444444445
74,135.74232897401782,27.736785643448368,4.874455380889438,-0.3206200254128041,0.07640000000000002,0.07540000000000002,0.0774,864,0.00018265279760371842,0.00018265279760371842,0.00018265279760371842,74_89:0.009032211661326256; 74_70:0.020481654889146134,74_89:419.55555555555554; 74_70:853.3333333333333
75,106.30150727813292,112.3366430923343,5.008014728281722,-0.3078120119216685,0.006799999999999917,0.0102,0.0033999999999999586,864,0.00019539584304672703,0.00019539584304672703,0.00019539584304672703,75_90:0.01298156797194236; 75_76:0.009665932574090985,75_90:448; 75_76:867.5555555555555
76,122.91465660675621,130.3276196235504,4.903727144071538,-0.3101689150977973,0.005199999999999982,0.01,0.00039999999999995595,864,0.00027215197726932454,0.00027215197726932454,0.00027215197726932454,76_77:0.00752998143946168; 76_75:0.009665932574090985,76_77:405.3333333333333; 76_75:832
77,84.47165651922464,98.91933492581678,5.071069438338951,-0.30801360703446706,0.07140000000000002,0.0632,0.0796,864,0.0003084326648796184,0.0003084326648796184,0.0003084326648796184,77_71:0.012733947019722774; 77_76:0.00752998143946168; 77_78:0.014426736721879746,77_71:426.66666666666663; 77_76:369.77777777777777; 77_78:917.3333333333333
78,73.52157600073018,14.183588069299379,5.277331837125815,-0.30360412873281994,0.0018000000000000238,0.0031999999999999806,0.0004,864,0.0002888601285485779,0.0002888601285485779,0.0002888601285485779,78_79:0.012242023320059248; 78_77:0.014426736721879746,78_79:640; 78_77:881.7777777777777
79,78.02940385339272,17.146489506315575,5.017437388260952,-0.30801514492063614,0.018399999999999972,0.0236,0.01319999999999999,864,0.0005331133473085424,0.0005331133473085424,0.0005331133473085424,79_78:0.012242023320059248; 79_80:0.00895489078243969; 79_91:1,79_78:675.5555555555555; 79_80:348.4444444444444; 79_91:440.88888888888886
80,103.24066790612817,107.94408533447061,5.0810154109497745,-0.3075865861754603,0.1018,0.0918,0.11180000000000001,864,0.0002284717203014303,0.0002284717203014303,0.0002284717203014303,80_81:0.006230572451685984; 80_79:0.00895489078243969,80_81:540.4444444444445; 80_79:312.88888888888886
81,82.61200282372947,137.9929521033283,4.944632704812572,-0.30960375560940173,0.007600000000000051,0.0092,0.006000000000000005,864,0.00017217590209193422,0.00017217590209193422,0.00017217590209193422,81_80:0.006230572451685984; 81_82:0.008407608551660617; 81_72:0.007856570369239896,81_80:576; 81_82:533.3333333333333; 81_72:405.3333333333333
82,101.89266507918326,31.915935217973686,5.079905077485061,-0.30778068317632473,0.03200000000000003,0.0326,0.031399999999999983,864,0.0008037709546170306,0.0008037709546170306,0.0008037709546170306,82_81:0.008407608551660617; 82_83:0.02884233226178895,82_81:497.77777777777777; 82_83:433.77777777777777
83,133.70535305204328,162.52932991658392,5.052303623938397,-0.3081481897821268,0.022199999999999998,0.0248,0.01959999999999995,864,0.0005105126385754256,0.0005105126385754256,0.0005105126385754256,83_84:0.044656300837332324; 83_92:0.009173375724653737; 83_82:0.02884233226178895,83_84:490.66666666666663; 83_92:440.88888888888886; 83_82:469.3333333333333
84,125.75837676951971,14.846076137457413,4.908997634081509,-0.3089738912270624,0.0027000000000000357,0.0048000000000000265,0.0006,864,0.00016165715195503186,0.00016165715195503186,0.00016165715195503186,84_83:0.044656300837332324; 84_85:0.008526805898262851,84_83:526.2222222222222; 84_85:433.77777777777777
85,108.23975944908179,78.73107823417486,5.091996690242909,-0.30692895121435837,0.0023999999999999577,0.0043999999999999595,0.0004,864,0.0002559507369528756,0.0002559507369528756,0.0002559507369528756,85_86:0.06234725776448452; 85_73:0.00809255584829649; 85_84:0.008526805898262851,85_86:433.77777777777777; 85_73:426.66666666666663; 85_84:398.2222222222222
86,125.90665186068432,142.1754469688628,4.930924797230029,-0.3090194029108763,0.009300000000000086,0.0158,0.0028000000000000247,864,0.00038523492864140344,0.00038523492864140344,0.00038523492864140344,86_85:0.06234725776448452; 86_87:0.010602622810380768,86_85:469.3333333333333; 86_87:661.3333333333333
87,60.742336697908854,144.5618580801985,5.195172602035587,-0.3051622732635519,0.01550000000000007,0.0158,0.015199999999999991,864,0.0002648049407033402,0.0002648049407033402,0.0002648049407033402,87_93:0.008411573447091286; 87_86:0.010602622810380768; 87_88:0.007398076548202043,87_93:476.4444444444444; 87_86:625.7777777777777; 87_88:426.66666666666663
88,101.3838948716654,71.91427311080977,5.09702770121588,-0.30661100712891975,0.035699999999999954,0.04179999999999995,0.0296,864,0.0011427682675814567,0.0011427682675814567,0.0011427682675814567,88_89:0.01163913654153248; 88_87:0.007398076548202043,88_89:533.3333333333333; 88_87:462.2222222222222
89,153.84220743102347,35.046059748431084,4.9578041326858555,-0.30862882179104956,0.0033000000000000806,0.005,0.0016000000000000458,864,0.0002431969854365805,0.0002431969854365805,0.0002431969854365805,89_88:0.01163913654153248; 89_74:0.009032211661326256,89_88:568.8888888888889; 89_74:384
90,90.4055098993016,80.78064767030689,5.2564088475373625,-0.30329532250748886,0.006699999999999928,0.0094,0.0040000000000000036,864,0.0003012109408313143,0.0003012109408313143,0.0003012109408313143,90_94:0.018780026915981546; 90_75:0.01298156797194236,90_94:369.77777777777777; 90_75:412.4444444444444
91,40.26280102130352,12.216092591397915,5.057239865627195,-0.3078781560356296,0.28170000000000006,0.5316000000000001,0.0318,864,0.2695101882630412,0.2695101882630412,0.2695101882630412,91_98:1; 91_79:1,91_98:632.8888888888888; 91_79:405.3333333333333
