Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error ,Prob meas0 prep1 ,Prob meas1 prep0 ,Readout length (ns),ID error ,√x (sx) error ,Pauli-X error ,CNOT error ,Gate time (ns)
12,124.5137128409134,136.9295349635222,4.889590755637548,-0.3447958828986905,0.00770000000000004,0.0104,0.0050000000000000044,757.3333333333333,0.00021282728866869145,0.00021282728866869145,0.00021282728866869145,12_10:0.010035082781666593; 12_13:0.00742842335028801; 12_15:1,12_10:739.5555555555555; 12_13:384; 12_15:590.2222222222222
13,110.26564230509987,26.9916846290592,5.0167732867932635,-0.3436576087432835,0.005900000000000016,0.0078,0.0040000000000000036,757.3333333333333,0.0002937733598018688,0.0002937733598018688,0.0002937733598018688,13_12:0.00742842335028801; 13_14:0.006475086919502271,13_12:348.4444444444444; 13_14:462.2222222222222
14,75.17484541706364,14.42715424951889,5.16698483196655,-0.34196109231485483,0.007000000000000006,0.008199999999999985,0.0058,757.3333333333333,0.0002778849362912799,0.0002778849362912799,0.0002778849362912799,14_16:0.006472109646389446; 14_11:0.006615094088859186; 14_13:0.006475086919502271,14_16:355.55555555555554; 14_11:334.22222222222223; 14_13:426.66666666666663
15,127.93842567535148,undefined,4.988430739405218,-0.34274129182322893,0.10999999999999999,0.21299999999999997,0.007,757.3333333333333,0.04757945386677454,0.04757945386677454,0.04757945386677454,15_18:0.05093808825194954; 15_12:1,15_18:654.2222222222222; 15_12:554.6666666666666
16,178.05198885210336,193.6066975852976,4.969549199888514,-0.34388934522708653,0.006199999999999983,0.008,0.0043999999999999595,757.3333333333333,0.00023929141944760475,0.00023929141944760475,0.00023929141944760475,16_14:0.006472109646389446; 16_19:0.01011328346764856,16_14:391.1111111111111; 16_19:711.1111111111111
17,89.722086359513,249.87895819205812,5.025386333829336,-0.3434873180663213,0.007199999999999984,0.009,0.00539999999999996,757.3333333333333,0.0003730167195082314,0.0003730167195082314,0.0003730167195082314,17_18:0.008284024824022351,17_18:440.88888888888886
18,148.77447152786357,260.26881151717527,4.788044195356229,-0.3489158908848207,0.008600000000000052,0.008600000000000052,0.0086,757.3333333333333,0.0001708676520880197,0.0001708676520880197,0.0001708676520880197,18_21:0.006933546141373009; 18_17:0.008284024824022351; 18_15:0.05093808825194954,18_21:391.1111111111111; 18_17:476.4444444444444; 18_15:618.6666666666666
19,156.0595465935467,23.529995654460347,4.806286216033041,-0.34669459150512166,0.007299999999999973,0.0074,0.007199999999999984,757.3333333333333,0.0002057632121397872,0.0002057632121397872,0.0002057632121397872,19_16:0.01011328346764856; 19_22:0.016074092694699615; 19_20:0.006691078013469687,19_16:746.6666666666666; 19_22:590.2222222222222; 19_20:398.2222222222222
20,105.31071217561845,147.15824280386275,4.691897921610067,-0.34938496908135164,0.011700000000000044,0.0156,0.007800000000000029,757.3333333333333,0.0002382130629901995,0.0002382130629901995,0.0002382130629901995,20_19:0.006691078013469687,20_19:433.77777777777777
21,153.4804588278396,123.57235798822813,5.046314078145378,-0.34178147944283405,0.010999999999999899,0.013599999999999945,0.0084,757.3333333333333,0.00022449485311614112,0.00022449485311614112,0.00022449485311614112,21_23:0.009818297914779839; 21_18:0.006933546141373009,21_23:540.4444444444445; 21_18:355.55555555555554
22,205.02150575080697,80.18637922625659,4.968346358905142,-0.3440846200766438,0.009000000000000008,0.01200000000000001,0.006,757.3333333333333,0.000387724106519897,0.000387724106519897,0.000387724106519897,22_25:0.007570744328533996; 22_19:0.016074092694699615,22_25:426.66666666666663; 22_19:554.6666666666666
23,224.66383103044876,44.6510748789064,4.867897074110868,-0.3447053176403033,0.03310000000000002,0.016800000000000037,0.0494,757.3333333333333,0.00020396841432761525,0.00020396841432761525,0.00020396841432761525,23_24:0.007495201524041373; 23_21:0.009818297914779839,23_24:476.4444444444444; 23_21:576
24,198.96655952757106,36.64612759706465,4.956025853904128,-0.3429031730071226,0.20110000000000006,0.021,0.3812,757.3333333333333,0.0002699100845503121,0.0002699100845503121,0.0002699100845503121,24_23:0.007495201524041373; 24_25:0.004674998182321144,24_23:512; 24_25:440.88888888888886
25,129.37613783164392,146.61264549614006,5.077085548028301,-0.34257236710458094,0.009000000000000008,0.0106,0.007399999999999962,757.3333333333333,0.00021223092488683747,0.00021223092488683747,0.00021223092488683747,25_24:0.004674998182321144; 25_26:0.0069715463590100946; 25_22:0.007570744328533996,25_24:405.3333333333333; 25_26:348.4444444444444; 25_22:462.2222222222222
26,88.40241670644737,33.13999898036229,4.855876100268941,-0.34516475025597615,0.008199999999999985,0.0102,0.006199999999999983,757.3333333333333,0.00023554845115391463,0.00023554845115391463,0.00023554845115391463,26_25:0.0069715463590100946,26_25:384
