Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error ,Prob meas0 prep1 ,Prob meas1 prep0 ,Readout length (ns),ID error ,√x (sx) error ,Pauli-X error ,CNOT error ,Gate time (ns)
0,212.9728006556624,535.8689878731724,4.868951553437635,-0.33288452456257106,0.00550000000000006,0.010399999999999965,0.0006,4924.444444444444,0.00010141180974975281,0.00010141180974975281,0.00010141180974975281,0_10:0.0028523696518721886; 0_1:0.005210489842918581,0_10:512; 0_1:561.7777777777777
1,122.34085764373754,115.35212753999886,4.714258796837046,-0.33495687008448577,0.01980000000000004,0.031399999999999983,0.0082,4924.444444444444,0.0002467906661973072,0.0002467906661973072,0.0002467906661973072,1_2:0.006323848259590148; 1_0:0.005210489842918581,1_2:512; 1_0:512
2,138.55818532902435,177.8154357147801,4.608411325816739,-0.33621130785905257,0.0252,0.04500000000000004,0.0054,4924.444444444444,0.00033680007698882016,0.00033680007698882016,0.00033680007698882016,2_3:0.008918974210658542; 2_1:0.006323848259590148,2_3:512; 2_1:561.7777777777777
3,99.81456127088687,118.63737065927738,4.839540754642189,-0.3334838642777376,0.00649999999999995,0.01200000000000001,0.001,4924.444444444444,0.0002023952336114953,0.0002023952336114953,0.0002023952336114953,3_4:0.029633438599169976; 3_2:0.008918974210658542,3_4:512; 3_2:561.7777777777777
4,182.7807391162628,88.57223178233201,4.712575819350071,-0.3274848235964403,0.05249999999999999,0.09179999999999999,0.0132,4924.444444444444,0.007173430107877775,0.007173430107877775,0.007173430107877775,4_11:0.03864268117584363; 4_3:0.029633438599169976; 4_5:0.035612928780201586,4_11:512; 4_3:561.7777777777777; 4_5:561.7777777777777
5,98.03854706449708,89.74262655149904,4.828654014436774,-0.3329615285294468,0.02080000000000004,0.022800000000000042,0.0188,4924.444444444444,0.0003860394262894674,0.0003860394262894674,0.0003860394262894674,5_6:0.012761250935307167; 5_4:0.035612928780201586,5_6:512; 5_4:512
6,91.84435725820431,61.99199877465141,4.6385459104437485,-0.336623527998755,0.011299999999999977,0.02059999999999995,0.002,4924.444444444444,0.0004899574714233397,0.0004899574714233397,0.0004899574714233397,6_7:0.0077569528693239576; 6_5:0.012761250935307167,6_7:561.7777777777777; 6_5:561.7777777777777
7,212.9191946429979,338.1622893969645,4.903287559288046,-0.3319903504133365,0.009600000000000053,0.016800000000000037,0.0024,4924.444444444444,0.00022628827485161843,0.00022628827485161843,0.00022628827485161843,7_8:0.004637080306729963; 7_6:0.0077569528693239576,7_8:512; 7_6:512
8,273.5703972448012,55.74551421470919,4.725726932605488,-0.32600447675359456,0.009500000000000064,0.014800000000000035,0.0042,4924.444444444444,0.0003271840806826443,0.0003271840806826443,0.0003271840806826443,8_12:0.009694508749536174; 8_7:0.004637080306729963; 8_9:0.006549984008157206,8_12:512; 8_7:561.7777777777777; 8_9:561.7777777777777
9,218.2341664552118,165.90211448263713,4.78020106361483,-0.33376911600927606,0.0121,0.022199999999999998,0.002,4924.444444444444,0.0001741265823849916,0.0001741265823849916,0.0001741265823849916,9_8:0.006549984008157206,9_8:512
10,277.41163475758066,439.64138965463087,4.767042003035405,-0.3296739983435175,0.030200000000000005,0.033399999999999985,0.027,4924.444444444444,0.00013520788353609163,0.00013520788353609163,0.00013520788353609163,10_0:0.0028523696518721886; 10_13:0.004747029449917117,10_0:561.7777777777777; 10_13:561.7777777777777
11,231.75292896554046,82.05759395756763,4.6558993365238175,-0.35380742421343797,0.014799999999999924,0.014000000000000012,0.0156,4924.444444444444,0.00030323441225062897,0.00030323441225062897,0.00030323441225062897,11_17:0.01771613158717736; 11_4:0.03864268117584363,11_17:561.7777777777777; 11_4:561.7777777777777
12,190.91602831762958,438.90380556999975,4.849233175781399,-0.3329279103687242,0.008899999999999908,0.015599999999999947,0.0022,4924.444444444444,0.0001641811138458432,0.0001641811138458432,0.0001641811138458432,12_8:0.009694508749536174; 12_21:0.00636895266953133,12_8:561.7777777777777; 12_21:512
13,221.24998016995096,224.89632441930524,4.810275676956686,-0.3333159486982632,0.011800000000000033,0.019199999999999995,0.0044,4924.444444444444,0.00022029542024366356,0.00022029542024366356,0.00022029542024366356,13_10:0.004747029449917117; 13_14:0.004571270880864342,13_10:512; 13_14:512
14,58.66951838108357,83.88857289326617,4.714289166058404,-0.33075269968391613,0.04910000000000003,0.0562,0.04200000000000004,4924.444444444444,0.0002603639153189237,0.0002603639153189237,0.0002603639153189237,14_13:0.004571270880864342; 14_15:0.007321128401830551,14_13:561.7777777777777; 14_15:561.7777777777777
