Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error ,Prob meas0 prep1 ,Prob meas1 prep0 ,Readout length (ns),ID error ,√x (sx) error ,Pauli-X error ,CNOT error ,Gate time (ns)
0,95.83727581634986,124.393414340445,5.029747665077504,-0.33574155258829724,0.023399999999999976,0.03959999999999997,0.0072,5912.888888888889,0.0004746536432494083,0.0004746536432494083,0.0004746536432494083,0_1:0.007737159811510047,0_1:305.77777777777777
1,112.28842866971904,145.53587291409818,5.127735625888237,-0.3183491230373718,0.014599999999999946,0.020399999999999974,0.0088,5912.888888888889,0.0003973121644209071,0.0003973121644209071,0.0003973121644209071,1_0:0.007737159811510047; 1_3:0.012949074350761314; 1_2:0.00653943867495918,1_0:341.3333333333333; 1_3:497.77777777777777; 1_2:334.22222222222223
2,88.66481903860856,120.26650456890457,5.247354038618357,-0.3336036607926792,0.02079999999999993,0.034599999999999964,0.007,5912.888888888889,0.0005293566395466872,0.0005293566395466872,0.0005293566395466872,2_1:0.00653943867495918,2_1:298.66666666666663
3,84.2073811223348,88.02582115353472,5.302541453007574,-0.33124193185343576,0.03600000000000003,0.050799999999999956,0.0212,5912.888888888889,0.00024417918397668444,0.00024417918397668444,0.00024417918397668444,3_4:0.016401909313567747; 3_1:0.012949074350761314,3_4:519.1111111111111; 3_1:462.2222222222222
4,20.56048068468007,23.965051526127915,5.092080477774691,-0.3344696566823515,0.05679999999999996,0.08879999999999999,0.0248,5912.888888888889,0.000682440876478287,0.000682440876478287,0.000682440876478287,4_3:0.016401909313567747,4_3:483.55555555555554
